variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
lp__,-909.61802663,-910.234145,51.97217070011805,51.66831347999994,-993.280863,-820.9056290000001,1.0020059938908823,1213.3552676579886,2142.355603321037
z_std[1],0.022651611273566248,0.029076408499999998,0.9606179243341278,0.9627401152298999,-1.5445710599999998,1.6025648749999981,1.0003382685316642,10113.651814674327,5918.355433162489
z_std[2],0.10037419433017937,0.0954227665,0.9456797796537811,0.9494963437259999,-1.42749471,1.6624683699999974,1.0002049989485828,9909.920409023762,4917.150154881588
z_std[3],0.10643704799815487,0.0974677275,0.9144574962804113,0.8979398071665,-1.4072338750000002,1.6175214349999991,0.9998471721446097,9527.788062752765,6105.842716064941
z_std[4],0.35777249436943126,0.357944725,0.944470288828242,0.9243950806439999,-1.187050845,1.8835112049999991,1.0004963432765839,8988.434310739243,5250.404239091918
z_std[5],-0.10841212396863124,-0.10111687999999999,0.9875756568083708,0.994069074453,-1.7350088499999998,1.52113743,1.0005085741078685,10685.247756154744,5829.824632223276
z_std[6],-0.10303453717333375,-0.08567372200000001,0.9941110743854017,0.9899968022069999,-1.7571043949999998,1.536787739999999,1.0002079921936466,11554.326233685639,5137.908956947408
z_std[7],0.1765287940797975,0.171249865,0.9994619600708285,1.006897055976,-1.45612994,1.7865305049999998,1.0010896639943527,9890.523282339716,5591.611833571711
z_std[8],-0.19438923549680245,-0.189433805,0.9909535320534575,0.9955287015659998,-1.824139615,1.43597427,1.0009274556459475,9285.524426398228,4252.039455087964
z_std[9],-0.09412786681579625,-0.0813169635,0.9617845800406754,0.9696988221269999,-1.66703002,1.4855763549999998,0.9998279110651891,8573.06818202403,4271.129896538125
z_std[10],-0.08478279217680874,-0.07361032949999999,0.9553379829366337,0.9677404328066999,-1.6582376749999999,1.5014508249999994,1.000113377858186,10493.00885662156,5369.778365388327
z_std[11],0.45709733817730125,0.45420353999999996,0.9265586978198177,0.9177986893109998,-1.065863835,1.9698479549999974,1.0006707234847483,9889.612422981627,5706.963335523192
z_std[12],0.46581713047553963,0.47231930499999997,0.9401259443290526,0.9520746814949999,-1.084885305,1.9907581249999982,1.0002632355890424,10437.335713064236,5908.815996358603
z_std[13],0.5584916288229047,0.55995376,0.9158387125902152,0.9276841798182,-0.969816857,2.0493236149999996,1.000474459122012,9363.7205516888,5089.013191164143
