b	d	d̠ʒ	ɡ	ɢʁ	5/5	1.0
v	z	ʒ	ɣ		4/5	0.9176803230115106
f	s	ʃ		χ	4/5	0.8667626971416118
pʰ	tʰ	t̠ʃʰ	kʰ		4/5	0.9356938355045432
4/4	4/4	4/4	3/4	2/4
1.0	1.0	1.0	0.797376213853779	0.5803636657981873
