b	bβ	bv	d	dz	d̠ʒ	ɡ		d̪ð	8/9	0.9879618978523601
		v		z	ʒ	ɣ			4/9	0.33848220879729457
p	pɸ	pf	t	ts	t̠ʃ	k		t̪θ	8/9	0.9614107120622793
		f		s	ʃ	x	χ	ɕ	6/9	0.5683039318252895
2/4	2/4	4/4	2/4	4/4	4/4	4/4	1/4	3/4
0.6666666666666666	0.6666666666666666	1.0	0.941195015445833	1.0	1.0	1.0	0.25453203333658175	0.9355820298160474
