p	t		kp	k	4/5	0.8234138770074695
b	d	d̠ʒ	ɡb	ɡ	5/5	1.0
v			-		1/4	0.27338423696899294
mb	nd			ŋɡ	3/5	0.8613024829072382
f		s	-		2/4	0.6996525911823187
5/5	3/5	2/5	2/3	3/5
1.0	0.9024938219897998	0.4958241260683277	0.9498754830190782	0.8213990083936559
