p	t	pʲ	tʲ	k	kʲ	kʷ	7/7	1.0
pʰ	tʰ	pʲʰ	tʲʰ	kʰ	kʲʰ		6/7	0.9613765970094428
2/2	2/2	2/2	2/2	2/2	2/2	1/2
1.0	1.0	1.0	1.0	1.0	1.0	0.8754262980025262
