p	t	ts	t̠ʃ	pʲ	tʲ	k	kʲ	kʷ	9/9	1.0
β				βʲ					2/9	0.2692054840450123
pʰ	tʰ	tsʰ	t̠ʃʰ	pʲʰ	tʲʰ	kʰ	kʲʰ		8/9	0.9678031912492263
3/3	2/3	2/3	2/3	3/3	2/3	2/3	2/3	1/3
1.0	0.9788790186206147	0.7614002529393611	0.8944730253294907	1.0	0.9154835102457848	0.9383408563770245	0.9506291603473817	0.8223846421693423
