	strident:0;anterior:0;distributed:0;dorsal:-	strident:0;anterior:0;distributed:0;dorsal:-,+	count	markedness_count
periodicGlottalSource:+;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	β	βʲ	2/2	1.0
	1/1	1/1
	1.0	1.0
