	labiodental:0;coronal:+;dorsal:-;round:0;retractedTongueRoot:-	labiodental:0;coronal:-;dorsal:+;round:0;retractedTongueRoot:+	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	s̠	ħ	2/2	1.0
	1/1	1/1
	1.0	1.0
