p	t	ts	t̠ʃ	ʈʂ	k	q	7/7	1.0
		s	ʃ				2/7	0.4625344937197899
1/2	1/2	2/2	2/2	1/2	1/2	1/2
0.6996593026933636	0.8562298606560238	1.0	1.0	0.3336768820766519	0.8015111859575497	0.5163737779464461
