b	dɮ	d	d̠ʒ	ɡ	5/5	1.0
f	ɬ		s	x	4/5	0.9465513164925562
p	tɬ	t	t̠ʃ	k	5/5	1.0
pʰ		tʰ	t̠ʃʰ	kʰ	4/5	0.9912434883021464
	tɬʼ		tsʼ	kʼ	3/5	0.6346480432268495
4/5	4/5	3/5	5/5	5/5
0.9380819758744482	0.943109199060729	0.880447038262356	1.0	1.0
