dɮ	d̠ʒ	2/2	1.0
tɬ	t̠ʃ	2/2	1.0
	t̠ʃʰ	1/2	0.9584726762813317
tɬʼ	tsʼ	2/2	1.0
3/4	4/4
0.8593737143779955	1.0
