v	z	ʒʲ	ʁ	ʕ		5/6	0.9724640584143617
f	s	ʃʲ	χ	ħ	χʷ	6/6	1.0
2/2	2/2	2/2	2/2	2/2	1/2
1.0	1.0	1.0	1.0	1.0	0.8252788987503968
