p	pʷ	t	pʲ	tʲ	k	kʷ	7/7	1.0
mb	mbʷ	nd	mbʲ	ndʲ	ŋɡ	ŋɡʷ	7/7	1.0
2/2	2/2	2/2	2/2	2/2	2/2	2/2
1.0	1.0	1.0	1.0	1.0	1.0	1.0
