	labial:+;anterior:0;distributed:0;dorsal:- | labial:+;anterior:0;distributed:0;dorsal:-,+;front:-;round:- | labial:+;anterior:0;distributed:0;dorsal:-,-,+;front:-;round:-	labial:-;anterior:0;distributed:0;dorsal:+ | labial:-;anterior:-;distributed:+;dorsal:+;coronal:+;strident:-;front:+	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-;category:plosive	p	k	2/2	1.0
	1/1	1/1
	1.0	1.0
