	labial:+;anterior:0;distributed:0;dorsal:-	labial:-;anterior:0;distributed:0;dorsal:+	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	p	k	2/2	1.0
	1/1	1/1
	1.0	1.0
