b̰	-	d̪̰|d̰			2/4	0.49292542729519906
f	ɬ̪|ɬ		ʃ		3/5	0.7478603129580846
p		t̪|t	t̠ʃ	k	4/5	0.9931082523045611
pʰ		t̪ʰ|tʰ	t̠ʃʰ	kʰ	4/5	0.9918658537098436
4/4	1/3	3/4	3/4	2/4
1.0	0.7325765457413917	0.9403006694892534	0.9948313531789356	0.7940197886688454
