	labial:+;coronal:-;lateral:-;strident:0;anterior:0;high:0;low:0;front:0;back:0	labial:-;coronal:+;lateral:+;strident:-;anterior:+;high:0;low:0;front:0;back:0	labial:-;coronal:+;lateral:-;strident:+;anterior:-;high:0;low:0;front:0;back:0	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	f	ɬ̪|ɬ	ʃ	3/3	1.0
	1/1	1/1	1/1
	1.0	1.0	1.0
