p	t		ts	k	kʷ	5/6	0.9887041704336582
b	d		dz	ɡ	ɡʷ	5/6	0.9959795775935659
ɓ	ɗ	-	-		-	2/3	0.8107532824294101
v		ɮ	z			3/6	0.6921696656473457
mb	nd		ndz			3/6	0.6825712089085968
f		ɬ	s			3/6	0.7534172260618265
6/6	4/6	2/5	5/5	2/6	2/5
1.0	0.9706054584832032	0.6116840419841677	1.0	0.7938532925180833	0.7259992029498636
