b	d̪	dz	d̠ʒ	ɡ	5/5	1.0
v		z	ʒ		3/5	0.6895420600180252
p	t̪	ts	t̠ʃ	k	5/5	1.0
f		s	ʃ		3/5	0.7331806241737292
4/4	2/4	4/4	4/4	2/4
1.0	0.8337086869543983	1.0	1.0	0.8231799477121992
