b	d	ɟʝ	ɡ	4/4	1.0
b̤	d̤	ɟ̤ʝ	ɡʱ	4/4	1.0
	s	ç		2/4	0.6446084709152249
p	t		k	3/4	0.9639271029762926
pʰ	tʰ		kʰ	3/4	0.9537229925104896
4/5	5/5	3/5	4/5
0.8419662670981969	1.0	0.507981213007141	0.8684968054529676
