b	d	ɡb	ɡ	ɟ	5/5	1.0
p	t	kp	k		4/5	0.960025279093873
v	z	-		ʒ	3/4	0.8120156011140034
f	s	-	x	ʃ	4/4	1.0
4/4	4/4	2/2	3/4	3/4
1.0	1.0	1.0	0.9453159383709648	0.8487576607419487
