t̪ɬ̪	t̪s̪	t̠ʃ	3/3	1.0
t̪ɬ̪ʼ	t̪s̪ʼ	t̠ʃʼ	3/3	1.0
t̪ɬ̪ʰ	t̪s̪ʰ	t̠ʃʰ	3/3	1.0
3/3	3/3	3/3
1.0	1.0	1.0
