	labial:+;coronal:-;anterior:0;dorsal:-;round:-	labial:-;coronal:+;anterior:+;dorsal:-;round:0	labial:-;coronal:+;anterior:-;dorsal:-;round:0	labial:-;coronal:-;anterior:0;dorsal:+;round:0	labial:-,+;coronal:-;anterior:0;dorsal:+;round:+	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	p	t̪|t	t̠	k	kʷ	5/5	1.0
	1/1	1/1	1/1	1/1	1/1
	1.0	1.0	1.0	1.0	1.0
