		ʒ			1/5	0.13613899956597889
ɸ	s	ʃ	x	χ	5/5	1.0
1/2	1/2	2/2	1/2	1/2
0.6625450972908989	0.7931118804251478	1.0	0.7104002923559953	0.6958683155352414
