s̪	ɬ	s	ʃ	ʂ	x	xʷ	χ	χʷ	9/9	1.0
1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
