	ɗ		1/3	0.4185821334697808
p	t	k	3/3	1.0
β			1/3	0.19071668550263235
	s		1/3	0.7557339359565435
2/4	3/4	1/4
0.7687497321352913	0.8694866200396902	0.7530093460524608
