dz	d̠ʒ		d̠ʒʷ		3/5	0.9764929606244797
ts	t̠ʃ	tsʷ	t̠ʃʷ	tsʲ	5/5	1.0
2/2	2/2	1/2	2/2	1/2
1.0	1.0	0.9817754066195915	1.0	0.8643186599512827
