			ʒ				1/7	0.20685001339004386
f	fʷ	s	ʃ	ʃʷ	fʲ	ʃʲ	7/7	1.0
1/2	1/2	1/2	2/2	1/2	1/2	1/2
0.7610533045600901	0.9721589332776838	0.7904973690479861	1.0	0.5433356750125081	0.5708260837395728	0.7788086177089248
