b	d̪|d	d̠ʒ	ɡ	4/4	1.0
v	z̪|z			2/4	0.6850891630931385
p	t̪|t	t̠ʃ	k	4/4	1.0
f	s̪|s	ʃ	x	4/4	1.0
4/4	4/4	3/4	3/4
1.0	1.0	0.9187673748659508	0.9477381366921813
