b		d	dz	ɖ	ɖʐ	ɡ	dʑ	7/8	0.9981660011966029
v			z		ʐ	ɣ	ʑ	5/8	0.9155134995558982
p		t	ts	ʈ	ʈʂ	k	tɕ	7/8	0.9903437237459606
f	ɬ		s		ʂ	x	ɕ	6/8	0.9410040869397458
pʰ		tʰ	tsʰ	ʈʰ	ʈʂʰ	kʰ	tɕʰ	7/8	0.9913517687425474
5/5	1/5	3/5	5/5	3/5	5/5	5/5	5/5
1.0	0.5780544601446944	0.931042028796365	1.0	0.9496237466911986	1.0	1.0	1.0
