v		z	ʐ	ʑ	ɣ	5/6	0.9840986359199382
f	ɬ	s	ʂ	ɕ	x	6/6	1.0
2/2	1/2	2/2	2/2	2/2	2/2
1.0	0.9048884957099266	1.0	1.0	1.0	1.0
