p	t̪	t	ts	c	k	kʷ	7/7	1.0
			s				1/7	0.4985002709841157
1/2	1/2	1/2	2/2	1/2	1/2	1/2
0.7012860405677015	0.7816402495311903	0.9003584942668847	1.0	0.7313370749441008	0.7571685870938502	0.6199885113323674
