ɬ̪|ɬ	s̪|s	x	xʷ	χ	χʷ	6/6	1.0
ɬ̪ʼ|ɬʼ	s̪ʼ|sʼ	xʼ	xʷʼ	χʼ	χʷʼ	6/6	1.0
2/2	2/2	2/2	2/2	2/2	2/2
1.0	1.0	1.0	1.0	1.0	1.0
