	z	ʒ		ʒʷ		zʲ	ɣ	5/8	0.8440134064372012
f	s	ʃ	sʷ	ʃʷ	fʲ	sʲ		7/8	0.8161155335139033
1/2	2/2	2/2	1/2	2/2	1/2	2/2	1/2
0.7610533045600901	1.0	1.0	0.5179045043165096	1.0	0.572903071236873	1.0	0.2974190608674369
