p	pʷ	t	tʷ	pʲ	tʲ	k	kʲ	kʷ	9/9	1.0
1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
