pʷ	p	t	tʷ	pʲ	tʲ	k	kʲ	kʷ	9/9	1.0
-	pf	ts		-			t̠ʃ	t̠ʃʷ	4/7	0.9796383335043635
		z			zʲ	ɣ	ʒ	ʒʷ	5/9	0.7578630642726161
	f	s	sʷ	fʲ	sʲ		ʃ	ʃʷ	7/9	0.8610793912102757
1/3	3/4	4/4	2/4	2/3	3/4	2/4	4/4	4/4
0.4373421858894589	0.8652802181325112	1.0	0.6204140417040268	0.7077682227648074	0.8484435163016829	0.7695092925913933	1.0	1.0
