dz	d̠ʒ	2/2	1.0
ts	t̠ʃ	2/2	1.0
tsʰ	t̠ʃʰ	2/2	1.0
tsʼ	t̠ʃʼ	2/2	1.0
4/4	4/4
1.0	1.0
