b	d̪	d̠ʒ	ɖ	ɟ	ɡ	6/6	1.0
b̤	d̪̤		ɖ̤	ɟ̤	ɡ̤	5/6	0.949914638649315
	z	ʒ				2/6	0.47158269314839435
p	t̪	t̠ʃ	ʈ	c	k	6/6	1.0
		ʃ				1/6	0.16577658283347477
pʰ	t̪ʰ	t̠ʃʰ	ʈʰ	cʰ	kʰ	6/6	1.0
4/6	5/6	5/6	4/6	4/6	4/6
0.7762496950407757	0.6099640505531447	0.9975902248723807	0.9500227250121117	0.8356411094189802	0.8205981189569515
