β	v	z̪	ɮ	ʒ	zʷ	ʝ	ɣ	8/8	1.0
	f	s̪	ɬ	ʃ	sʷ	ç	x	7/8	0.9601874549162152
1/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2
0.5610997274490522	1.0	1.0	1.0	1.0	1.0	1.0	1.0
