b		d̪	d		d̠ʒ			ɡ	5/9	0.9268511865066056
ɓ	-		ɗ	-	-	-			2/5	0.7661677777804834
β	v	z̪		ɮ	ʒ	zʷ	ʝ	ɣ	8/9	0.99963983501845
p		t̪	t		t̠ʃ			k	5/9	0.9507519961556365
	f	s̪		ɬ	ʃ	sʷ	ç	x	7/9	0.9623183976334264
4/5	2/4	4/5	3/5	2/4	4/4	2/4	2/5	4/5
0.9636927419597385	0.9934889234505622	0.9976145889569923	0.9998052255580535	0.6387032679104904	1.0	0.5748566966870293	0.16301882185874036	0.995378561422533
