b	d		2/3	0.6610119013206708
p	t		2/3	0.6205649042799918
	z	ɣ	2/3	0.8092833144973676
	s		1/3	0.7557339359565435
2/4	4/4	1/4
0.7763095984597154	1.0	0.05362636612447617
