pʷ	p		t	pʲ	tɕ	kp	k	kʷ	8/9	0.9999908977211366
bʷ	b	-	d	bʲ	d̠ʒ	ɡb	ɡ	ɡʷ	8/8	1.0
	f	-	s	fʲ	ʃ	-			4/7	0.8144080203344894
mbʷ	mb		nd		n̠d̠ʒ	ŋmɡb	ŋɡ	ŋɡʷ	7/9	0.9878628543553053
	v	nz	z	vʲ		-			4/8	0.5477590972876022
3/5	5/5	1/3	5/5	4/5	4/5	3/3	3/5	3/5
0.7192433815142331	1.0	0.9565643801307372	1.0	0.903459497472755	0.9217858928067331	1.0	0.832768788038031	0.7356697919573268
