p	pʷ	t	pʲ	kp	k	kʷ	7/7	1.0
b	bʷ	d	bʲ	ɡb	ɡ	ɡʷ	7/7	1.0
mb	mbʷ	nd		ŋmɡb	ŋɡ	ŋɡʷ	6/7	0.9871071467103576
3/3	3/3	3/3	2/3	3/3	3/3	3/3
1.0	1.0	1.0	0.8523384727271535	1.0	1.0	1.0
