b	d			ɡ	3/5	0.8831841694983359
f		s	ʃ		3/5	0.7005662678007605
p	t	ts	t̠ʃ	k	5/5	1.0
pʼ	tʼ	tsʼ	t̠ʃʼ	kʼ	5/5	1.0
4/4	3/4	3/4	3/4	3/4
1.0	0.9254308940822884	0.9227623721641922	0.8324463894388399	0.8691783639766104
