p	t	ts	t̠ʃ		k	kʷ	6/7	0.9864374646310158
		s	ʃ	ʂ			3/7	0.4967845069926425
1/2	1/2	2/2	2/2	1/2	1/2	1/2
0.7012860405677015	0.8562298606560238	1.0	1.0	0.6663231179233481	0.752767524145593	0.6200057528246669
