b	d			2/4	0.6562156925250876
p	t	c	k	4/4	1.0
pʰ	tʰ			2/4	0.5909328725217884
v				1/4	0.27435220336695965
f	s		x	3/4	0.9713688490096156
5/5	4/5	1/5	2/5
1.0	0.9144559972249775	0.3525477234407032	0.6373810780651479
