p	ts	t	kp	k	t̠ʃ	6/6	1.0
b	dz	d	ɡb	ɡ	d̠ʒ	6/6	1.0
ɓ	-	ɗ	-		ʄ	3/4	0.9199464835173089
ɓ̥	-	ɗ̥	-		ʄ̥	3/4	0.8917051491579716
v	z	ð	-		ʒ	4/5	0.8120499573933159
mb	ndz	nd	ŋmɡb	ŋɡ	n̠d̠ʒ	6/6	1.0
f	s	θ	-		ʃ	4/5	0.8561598527117905
7/7	5/5	7/7	3/3	3/7	7/7
1.0	1.0	1.0	1.0	0.8142761233756302	1.0
