p	-	t	c	k	kʷ	5/5	1.0
b	-	d	ɟ	ɡ	ɡʷ	5/5	1.0
mb	-	nd	ɲɟ	ŋɡ	ŋɡʷ	5/5	1.0
ɓ	-	ɗ			-	2/4	0.8038043837605665
v	ɮ	z		ɣ	ɣʷ	5/6	0.9709517383050486
f	ɬ	s		x	xʷ	5/6	0.9724275004179664
6/6	2/2	6/6	3/6	5/6	5/5
1.0	1.0	1.0	0.771262475348567	0.9952827718369199	1.0
