bˤ	b	dˤ	d	d̠ʒ	-	ɡ		6/7	0.9838658508934175
	v		z	ʒ	zˤ	ɣ	ʕ	6/8	0.9990497573566942
pˤ	p	tˤ	t	t̠ʃ	t̠ʃˤ	k	q	8/8	1.0
-	f		s	ʃ	sˤ	x	ħ	6/7	0.999941027841055
2/3	4/4	2/4	4/4	4/4	3/3	4/4	3/4
0.6931229939220104	1.0	0.92889370311353	1.0	1.0	1.0	1.0	0.9212124612682281
