v	z	zˤ	ʒ	ɣ	ʕ	6/6	1.0
f	s	sˤ	ʃ	x	ħ	6/6	1.0
2/2	2/2	2/2	2/2	2/2	2/2
1.0	1.0	1.0	1.0	1.0	1.0
