b	bˤ	d	dˤ	ɡ		5/6	0.9819716954755149
p	pˤ	t	tˤ	k	q	6/6	1.0
2/2	2/2	2/2	2/2	2/2	1/2
1.0	1.0	1.0	1.0	1.0	0.8712310022359617
