b					1/5	0.3177304890171042
ɓ	ɗ		ʄ		3/5	0.8920252847425193
p	t̪	ʈ	c	k	5/5	1.0
f	s	ʃ			3/5	0.8029965471129127
4/4	3/4	2/4	2/4	1/4
1.0	0.7993136811966223	0.9111645842065846	0.512111673986301	0.6423302247521687
