b	d̪		d̠ʒ	ɡ		4/6	0.9841403118434866
v	z̪		ʒ	ɣ	ʕ	5/6	0.9953315735874705
p	t̪	t̪ˤ	t̠ʃ	k	q	6/6	1.0
f	s̪	s̪ˤ	ʃ	x	ħ	6/6	1.0
4/4	4/4	2/4	4/4	4/4	3/4
1.0	1.0	0.5479958676422944	1.0	1.0	0.9212124612682281
