b	d	ɡ	ɡʷ	4/4	1.0
p	t	k	kʷ	4/4	1.0
β		ɣ		2/4	0.35499768029997436
	s			1/4	0.7376356878725512
3/4	3/4	3/4	2/4
0.8525887869607701	0.8857450084917328	0.8719824220103658	0.7304314853309757
