v	z̪	ʐ		-	zʲ			4/7	0.7381861143548584
f	s̪	ʂ	ɬʲ	ɬˠ	sʲ	ɕ	x	8/8	1.0
2/2	2/2	2/2	1/2	1/1	2/2	1/2	1/2
1.0	1.0	1.0	0.8197308999487871	1.0	1.0	0.7181571519887248	0.702580939132563
