pʼ	tʼ	cʼ	kʼ	4/4	1.0
ɓ				1/4	0.4071014330634248
b̤	d̤	ɟ̤	ɡ̤	4/4	1.0
m̤b̤	n̤d̤	ɲ̤ɟ̤	ŋ̤ɡ̤	4/4	1.0
mpʼ	ntʼ	ɲcʼ	ŋkʼ	4/4	1.0
pʰ	tʰ	cʰ	kʰ	4/4	1.0
6/6	5/6	5/6	5/6
1.0	0.8721360940966978	0.7626307620807286	0.97732136602425
