ð					1/5	0.4753542603569147
s	ʃ	sʲ	ɕ	x	5/5	1.0
2/2	1/2	1/2	1/2	1/2
1.0	0.784333365145307	0.7847122750657736	0.7181571519887248	0.702580939132563
