p	t	t̠ʃ	kp	k	5/5	1.0
b	d	d̠ʒ	ɡb	ɡ	5/5	1.0
ɓ	ɗ	-	-		2/3	0.8038629283657579
v	z		-		2/4	0.6272204017471339
mb	nd	n̠d̠ʒ	ŋmɡb	ŋɡ	5/5	1.0
f	s	ʃ	-		3/4	0.801866792995265
6/6	6/6	4/5	3/3	3/6
1.0	1.0	0.9229516648555103	1.0	0.8118096695790433
