p	t	k	3/3	1.0
pʰ	tʰ	kʰ	3/3	1.0
v			1/3	0.24232556970688232
f	s	ʃ	3/3	1.0
4/4	3/4	3/4
1.0	0.9302581691298015	0.9126985501257381
