b	d	d̠ʒ	ɡ	ɡʲ	5/5	1.0
v		z			2/5	0.6792176654098229
p	t	t̠ʃ	k	kʲ	5/5	1.0
f		s			2/5	0.6996525911823187
4/4	2/4	4/4	2/4	2/4
1.0	0.9036894656578184	1.0	0.8208175339725856	0.8351318471338511
