p	t̪s̪	t̪	t̠ʃ	ʈʂ	k	kʷ	-	7/7	1.0
-	-	-	-	-		-	cn̠	1/2	0.9051724137931036
β							-	1/7	0.2678616592086037
		nd			ŋɡ	ŋɡʷ	-	3/7	0.6086046767418569
	s̪		ʃ				-	2/7	0.47410785321752424
2/4	2/4	2/4	2/4	1/4	2/5	2/4	1/1
0.5751830916752892	0.8054537076618866	0.9024432661897334	0.7651869877894248	0.4330230807362345	0.8214708799812716	0.7356697919573268	1.0
