p	t̪	k	kʷ	-	4/4	1.0
-	-		-	cn̠	1/2	0.9051724137931036
	nd	ŋɡ	ŋɡʷ	-	3/4	0.7038358645699552
1/2	2/2	2/3	2/2	1/1
0.6435326758443674	1.0	0.9999908849915732	1.0	1.0
