v	z̪		ʒ	ɣ	ʕ	5/6	0.7531181690524418
f	s̪	sˤ	ʃ	x	ħ	6/6	1.0
2/2	2/2	1/2	2/2	2/2	2/2
1.0	1.0	0.805421533834534	1.0	1.0	1.0
