b		d	ɖ	dʑ	ɡb	ɡ		6/8	0.9543669967496775
ɓ	-	ɗ		-	-		-	2/4	0.7759691541802941
v				ʒ	-	ɣ	ʕ	4/7	0.6396182661345401
p	ts	t		tɕ	kp	k	-	6/7	0.957641457028969
f	s	θ		ʃ	-	x	ħ	6/7	0.994902127973976
5/5	2/4	4/5	1/5	4/4	2/2	4/5	2/3
1.0	0.804879048857699	0.9780447254356013	0.16295160841826856	1.0	1.0	0.9901042668512726	0.9865300961803996
